X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
3406,23791,-22,1,38,-17,-10,16463,1406,11002,21990,19376,1,8,-8,2,-15,33355,78180,1013,111,6,7492
4753,17821,-19,1,36,-17,-10,2053,2952,19156,12906,17780,1,3394,-8,2,-15,15033,52525,1830,2541,6,20659
0,30224,-19,2,38,-17,-10,1941,27743,10525,26115,27892,3,987,-8,2,-15,5544,31992,2163,0,6,0
1602,39507,-13,2,31,-5,-4,0,3008,36435,37143,37460,1,1527,-4,2,-7,34174,52901,1441,0,14,38434
0,0,-19,2,46,-29,-13,4680,0,0,7337,0,2,0,-12,1,-19,4806,81307,0,0,-2,0
0,6992,-19,1,49,-17,-10,1272,3022,5671,3361,8388,2,0,-8,1,-15,4010,10207,2325,5989,2,6067
3429,88943,-22,2,29,-17,-10,96597,4729,94204,379,100433,1,3905,-8,2,-19,101618,130050,3654,3289,6,94809
1027,146766,-19,1,42,-17,-10,8177,7121,72864,209485,108134,3,1572,-8,2,-15,182692,221969,3575,2132,6,45723
2348,101863,-16,2,31,-17,-10,0,3214,71661,109137,69913,1,3933,-8,2,-7,96961,100105,2888,3071,6,71226
8671,267575,-19,2,39,-17,-10,11831,11995,238664,309780,253047,2,10057,-8,1,-15,334650,288764,7996,8960,6,251407
0,58824,-19,2,26,19,-4,5249,11458,61054,43485,52676,2,0,2,2,-15,46762,62521,0,0,22,50464
3841,126799,-19,2,25,-17,-10,6042,4431,100899,132789,113300,2,3776,-8,2,-15,142285,141547,4287,3912,6,105939
724,77740,-19,2,42,-17,-10,3608,3216,48444,79367,62900,2,2720,-8,2,-15,83678,88998,2813,1778,6,19058
0,2343,-13,1,50,-5,-4,0,0,2489,2490,2509,1,0,-4,1,-7,2441,258374,0,0,14,2347
3742,2886,-25,2,38,-29,-16,2967,2813,4060,15748,3911,1,4054,-12,1,-23,3172,319291,4165,2665,-2,2599
3710,109143,-19,2,51,-17,-10,5904,5806,125511,133707,115211,2,8384,-8,2,-15,125856,225639,5285,6339,6,134003
631,-127,-22,2,34,-23,-4,0,0,517,192,960,1,0,-4,2,-7,211,269079,1370,1086,2,1060
0,0,-19,1,24,-23,-10,992,0,0,18036,964,1,0,-10,2,-15,18682,47775,951,0,-2,0
1752,45712,-19,2,25,-17,-10,1714,1728,47646,43476,43002,2,1638,-8,1,-15,42568,75309,2912,1724,6,47665
445,27556,-16,2,36,-17,-10,0,1462,18926,32057,24343,1,612,-8,2,-7,28543,332332,786,1023,6,14587
5888,4147,-25,2,34,-23,-16,2479,4102,2895,6549,4063,2,3004,-10,1,-23,2353,204504,4247,5229,2,4840
18752,22000,-22,1,33,-23,-13,54007,21702,14679,6620,7143,1,15656,-10,2,-19,55320,230853,6486,41160,2,46641
1017,316,-22,2,25,-23,-13,420,302,-474,753,-66,1,0,-12,2,-19,413,59888,0,9569,2,7750
398,1592,-22,2,36,-5,-13,931,1705,736,785,1641,3,0,-8,1,-19,823,86470,826,810,2,862
0,129293,-22,2,50,-23,-10,5805,74692,2936,75307,6441,2,11,-8,1,-15,81771,197330,6619,0,6,-565
1833,40858,-19,2,25,-17,-10,4913,2025,39131,45392,40040,1,2033,-8,2,-15,45435,84310,2075,3170,6,37924
0,30997,-19,1,35,-17,-10,2105,1168,0,44264,29609,1,0,-8,2,-15,44932,46226,1009,0,-2,0
3913,-2,-19,2,36,-23,-10,1025,2,84021,8217,127922,3,3264,-8,1,-15,5612,185027,117442,3499,6,98588
515,388,-22,1,40,-23,-13,1961,406,2378,1464,0,1,2027,-10,2,-19,1994,144790,0,0,14,758
5000,119695,-19,2,31,-17,-10,4664,4956,117313,143916,138821,2,4759,-8,2,-15,136463,129572,4999,5015,6,117442
878,7785,-19,1,36,-17,-10,1125,1423,9340,6080,8265,3,0,-4,2,-15,7545,9844,765,327,6,9376
0,24900,-13,2,33,-5,-13,1850,28913,24345,23969,24259,5,1175,-8,1,-15,24436,51223,0,2016,6,24701
352,319,-22,2,32,-23,-13,336,331,319,340,324,1,310,-10,2,-19,331,132581,323,1842,2,1893
4083,27020,-19,2,30,-17,-4,4067,0,32977,30856,29681,2,4200,-8,2,-15,32215,46732,2952,2984,6,31973
7984,285261,-19,2,37,-17,-10,10023,9567,229645,280196,276937,2,8288,-8,2,-15,293069,303162,9144,9016,6,220001
388,350,-25,1,48,-29,-16,691,370,488,1724,319,1,452,-12,1,-23,628,315366,302,269,-2,289
5283,50355,-19,2,29,-17,-10,2052,3108,59924,49828,58688,1,8278,-8,2,-15,48269,85242,3016,7076,6,50844
5063,175090,-13,2,37,-17,-4,7417,2,158486,178065,174584,1,5126,-8,1,-7,192593,412624,5397,4753,6,114408
0,12650,-19,2,25,-17,-13,907,11194,6689,8366,11762,1,0,-8,2,-15,4837,52417,0,0,6,0
353,319,-22,2,34,-23,-13,344,313,459,336,341,1,487,-10,2,-19,325,169222,322,487,2,486
0,0,-25,2,31,-29,-16,0,0,0,0,0,1,0,-12,2,-23,0,350922,0,0,-2,0
2550,54654,-19,2,24,-5,-10,2797,4988,60144,46273,53063,2,2088,-4,1,-15,51507,76859,2376,0,14,54781
602,20519,-19,2,23,-17,-10,2079,1324,18967,47851,21280,2,665,-8,1,-15,38759,53405,1421,742,6,18964
0,32756,-16,2,25,-5,-4,1598,1033,25907,29981,30971,1,855,-8,2,-7,31866,32174,7,2992,6,24955
1344,62968,-19,2,26,-17,-10,2750,3064,69340,75119,71121,1,2641,-8,2,-15,71370,66825,2439,2945,6,77119
0,19685,-13,2,47,-5,-4,2864,0,21770,17399,22079,1,0,-4,2,-7,20095,139600,2132,1989,14,22202
0,0,-22,1,30,-23,-16,0,0,12434,5517,8705,2,11619,-10,1,-19,0,215349,8998,0,2,0
0,2880,-16,2,45,-23,-13,981,2608,0,3528,942,1,0,-10,1,-19,966,219116,911,0,-2,0
0,0,-22,1,28,-29,-16,0,0,0,3525,0,2,0,-12,2,-19,0,132971,0,0,-2,0
358,10080,-19,2,30,-17,-10,1155,1343,11568,9069,11698,3,356,-8,1,-15,10407,30834,1148,315,6,9419
0,41272,-19,2,25,-5,-10,1825,3797,40378,40469,39190,2,1460,-8,2,-15,38074,40186,0,3088,6,40052
2389,4890,-25,2,40,-29,-16,25095,5149,7777,27065,3640,2,7788,-12,2,-23,22881,241331,3571,5267,-2,5448
2835,82718,-16,1,25,-5,-4,0,6364,76557,72720,71991,2,2957,-8,2,-7,74966,84594,0,3487,6,73137
5099,144550,-19,1,47,-17,-10,7454,122428,134341,116656,126130,2,5151,-8,1,-15,105605,377639,5077,4929,6,127543
7091,47066,-22,2,38,-23,-13,8269,47796,10655,7819,6995,2,10730,-10,1,-19,7768,259613,6324,3554,2,3442
2741,28873,-13,2,24,-5,-10,1761,4662,31317,23248,28245,2,2481,-4,1,-15,25589,38451,0,0,14,30846
1665,0,-19,2,55,-29,-16,4849,0,0,17898,0,3,0,-12,1,-15,0,70482,0,996,2,1040
3616,207,-19,2,35,-23,-13,0,173,20268,2475,2838,2,19382,-10,1,-15,0,50890,3187,0,2,0
1050,6573,-16,2,32,-17,-10,920,6483,7363,-86,7202,2,964,-8,1,-19,464,183786,918,954,6,8557
800,55123,-13,1,51,-5,-4,2,3,15833,57046,26161,3,0,-4,1,-3,56503,69800,2073,572,6,18131
11940,10216,-22,1,51,-23,-13,15513,11116,19849,11381,14386,1,19236,-10,1,-19,15317,417999,13479,17018,2,18105
0,6782,-19,1,37,-17,-10,2099,2121,9335,7455,8124,2,4649,-8,1,-15,4727,28684,1921,0,6,3549
10191,15112,-19,2,28,-17,-13,904,15018,14460,11779,26486,2,5593,-8,3,-15,7190,145189,11742,1069,6,7759
1603,1921,-22,1,46,-23,-13,714,2053,2044,1407,1051,1,1919,-10,2,-19,754,153647,1065,979,2,919
0,39360,-16,1,30,-5,-4,0,3531,38132,39460,40443,1,1152,-4,2,-7,38341,42538,0,0,14,38331
1477,48421,-19,1,25,-17,-10,1808,1892,49006,50056,43478,2,1463,-8,2,-15,51300,78842,2207,1401,6,49430
0,0,-25,2,42,-29,-16,975,0,0,0,0,2,0,-12,1,-23,1033,115150,0,0,-2,0
0,0,-22,2,37,-29,-13,2747,0,0,27459,0,2,0,-12,1,-19,2823,222322,0,0,-2,0
1796,16498,-19,1,36,-17,-4,2920,939,17061,16290,17215,2,1774,-8,2,-15,16132,51345,1062,1068,6,18257
379,403,-22,1,61,-23,-13,450,370,386,399,869,3,0,-8,1,-19,377,157210,752,407,2,400
80047,27457,-19,1,51,-17,-10,4507,1851,-20412,98470,26182,2,11883,-8,2,-15,89033,137257,14176,0,-2,-30114
1080,41573,-19,1,23,-17,-13,2200,44267,27835,45198,26855,2,1896,-8,2,-15,37927,49702,2139,1274,6,30326
996,6338,-22,2,28,-5,-4,0,2461,856,5689,5461,3,1140,-10,2,-7,4765,18153,0,0,2,0
2532,49632,-16,1,26,-17,-10,0,1905,18698,43831,38787,2,592,-8,2,-7,47645,49890,1343,624,6,17776
0,0,-16,1,38,-29,-16,0,0,0,0,0,1,0,-12,1,-23,0,164363,0,0,-2,0
3715,81014,-19,2,24,-5,-10,3153,7743,79770,74290,80898,1,3167,-8,2,-15,75328,144464,0,3110,6,91833
1665,45688,-19,2,38,-17,-10,2217,1891,38798,43362,36632,2,1777,-8,1,-15,41781,76529,2131,1563,6,40336
382,396,-22,1,40,-23,-13,408,385,395,386,405,2,384,-10,1,-19,410,135822,402,439,2,374
2730,70356,-19,2,27,-17,-10,3597,2364,68446,88606,65477,1,2514,-8,2,-15,80095,104555,5668,2750,6,78439
0,-12,-16,1,43,-23,-13,1436,0,658,0,1807,2,0,-8,1,-19,1322,141746,1949,1031,2,1129
0,887,-22,2,25,-23,-13,7258,830,0,1075,300,2,0,-10,2,-19,7788,209627,299,0,-2,0
4614,72816,-19,2,33,-17,-10,4616,3001,82729,105802,76280,2,2980,-8,1,-15,78185,180585,2856,3803,6,92727
4376,23444,-22,2,35,-23,-13,18474,22170,24549,33555,23651,1,13935,-8,2,-19,17789,536329,22019,7136,6,19550
0,17003,-19,2,22,-17,-10,1540,1288,18065,15044,19576,2,626,-8,2,-15,16687,19320,1584,1729,6,19600
4833,104275,-19,2,45,-23,-10,5576,4807,1097,132414,42791,2,1088,-10,1,-15,137391,414789,38693,105413,2,106517
1766,5757,-22,1,34,-23,-13,18126,5731,1062,2989,17136,1,0,-8,2,-19,16592,498218,17895,17256,2,17322
623,22408,-19,1,49,-17,-10,1290,20992,18874,48797,19186,3,706,-8,2,-15,29447,46882,1186,789,6,18208
9506,0,-19,1,31,-23,-10,2499,0,0,46694,3711,1,0,-10,2,-15,48918,46612,4050,0,-2,0
2027,6970,-19,2,41,-17,-10,1383,1262,7090,5584,8209,2,0,-4,1,-15,6306,258110,2292,987,6,7448
2910,1069,-13,2,50,-23,-13,0,1001,2017,119,0,1,2099,-10,2,-7,0,224028,0,0,2,0
0,0,-25,2,37,-29,-13,1838,0,662,0,729,2,626,-12,1,-19,1800,148205,695,2938,2,2728
15499,2425,-25,2,37,-29,-16,0,4586,732,-295,2547,1,733,-12,2,-23,-2528,487429,0,0,-2,273
16623,264508,-13,1,32,-17,-10,10294,9749,252862,235133,246920,2,9325,-4,2,-15,238392,248707,19004,0,14,230110
6113,189757,-19,2,39,-17,-10,7881,6382,143846,169484,147530,2,5384,-8,2,-15,194688,177258,5210,5467,6,139591
52391,20983,-22,1,30,-23,-13,7529,20484,4923,6112,17243,1,0,-8,2,-19,7633,418545,16037,554,2,494
667,27551,-19,2,41,-17,-10,2049,1431,28047,27308,32372,3,828,-8,2,-15,25471,30323,1633,834,6,30042
0,4726,-25,1,39,-29,-16,12845,4850,-29,6519,4202,2,0,-12,2,-23,12634,288142,3800,0,-2,-33
0,0,-16,2,34,-29,-16,0,0,0,0,0,2,0,-12,1,-23,0,87048,0,0,-2,0
2031,48384,-13,1,44,-5,-4,2207,2057,44752,44575,45607,2,3684,-4,2,-7,43603,72378,0,1789,14,44301
0,0,-16,1,29,-29,-16,0,0,0,0,0,2,0,-12,1,-23,0,104046,0,0,-2,0
2044,43513,-19,1,45,-17,-10,2182,2386,44391,39786,51799,2,1952,-8,1,-15,41979,212476,2534,2052,6,45510
70383,146838,-19,2,30,-17,-13,1368,157288,89719,82871,111487,2,0,-8,1,-15,59520,393023,0,38766,2,35436
0,5986,-13,2,61,-5,-4,2637,1110,9495,2751,6025,3,3048,-8,1,-7,5574,19652,0,1061,6,10131
3116,57414,-19,2,22,-17,-10,4432,1956,55624,84326,56048,2,5164,-8,2,-15,62957,83811,3183,1887,6,57593
0,45756,-19,2,51,-17,-4,4272,0,20750,46346,36874,3,989,-8,1,-15,47112,47672,859,0,6,0
1025,11253,-22,2,34,-23,-13,6630,11625,15822,2286,14045,2,5924,-8,1,-19,5905,309798,17708,5516,6,15729
0,4683,-19,1,23,-17,-10,1165,1067,0,3731,2984,2,0,-8,2,-15,4062,9721,31,0,-2,0
8495,8185,-13,2,54,-5,-4,3248,2210,9717,9802,8101,3,1005,-8,2,-7,6771,10345,0,1013,6,9969
2488,88666,-19,1,34,-17,-10,3676,5388,63353,96021,61086,1,2973,-8,2,-15,90058,107051,3863,2792,6,54575
0,0,-16,2,30,-29,-16,0,0,0,0,0,2,0,-12,2,-23,0,183902,0,0,-2,0
4833,14308,-22,2,42,-17,-13,16226,14858,329727,4291,19894,1,331493,-8,1,-19,12011,439483,23223,5401,6,183964
4928,147263,-13,2,32,-17,-10,4949,7562,130340,134485,124318,1,5166,-8,2,-15,139563,148922,7189,5238,6,129652
7396,179237,-13,1,28,-17,-10,15573,9255,183026,183497,179872,2,7013,-8,2,-15,180116,203482,8001,10627,6,185935
675,19212,-13,2,31,-5,-4,0,0,17650,18400,18396,2,0,-4,2,-3,17763,19978,3011,909,6,17630
0,0,-25,2,31,-29,-16,0,0,0,0,3571,2,0,-12,1,-23,0,155265,3272,0,-2,0
949,13532,-22,2,36,-23,-13,12254,12896,1926,11936,8641,2,1892,-10,1,-19,11503,172922,8024,457,2,442
0,4682,-16,2,31,-17,-10,0,1109,0,26552,0,2,0,-12,1,-7,6785,50597,0,0,-2,0
1902,1835,-22,1,42,-23,-13,3651,2113,337,734,851,1,385,-10,1,-19,3986,295172,826,367,2,332
94267,0,-19,1,31,-29,-10,4022,0,0,42695,0,2,0,-12,2,-15,42107,84398,0,0,-2,0
627,12582,-19,2,29,-17,-10,1284,1682,15927,11368,15235,1,1152,-8,2,-15,13383,67323,624,0,14,15037
1144,76305,-13,2,21,-5,-4,6644,1943,29022,69380,69409,2,1174,-8,2,-7,67846,66389,51,1142,6,28771
5856,0,-19,2,45,-29,-10,5092,0,0,11150,0,2,0,-12,1,-15,9794,118125,0,0,-2,0
0,33035,-19,2,25,-17,-10,21219,1071,0,29784,0,2,0,-12,2,-15,45228,47486,0,0,-2,0
2027,44200,-19,1,33,-17,-10,2568,4376,45767,66627,43640,2,2359,-8,2,-15,90626,85042,2215,2031,6,47657
9893,138879,-19,1,34,-17,-10,10171,32289,156510,124174,131994,2,6360,-8,1,-15,113321,149285,5017,4917,6,143937
2462,53041,-19,1,54,-17,-10,2733,5055,58353,62389,54790,3,5901,-8,1,-15,66314,72269,3924,6405,6,61302
0,14348,-19,2,56,-5,-10,1169,3242,15869,11701,14427,3,520,-8,2,-15,11517,22647,0,502,6,15497
0,16257,-19,2,26,-17,-10,1582,2794,7848,13610,14003,3,162,-8,1,-15,15470,19605,1251,0,6,750
0,85991,-19,1,29,-17,-4,14977,5,0,92752,64218,1,0,-8,2,-15,106867,142098,2024,0,-2,0
10013,238072,-19,2,36,-17,-10,9225,10736,202839,272169,33874,2,171158,-10,1,-15,215139,259251,4776,7691,6,168298
5963,132723,-19,2,46,-17,-10,6872,5727,118000,182737,219954,1,4760,-8,1,-15,170536,181145,6264,3063,6,57809
5956,185268,-19,2,28,-17,-10,6877,10164,172420,203157,177910,1,6258,-8,2,-15,198957,317578,7503,5799,6,151079
0,0,-16,2,26,-29,-16,0,0,0,0,0,2,0,-12,2,-23,0,235329,0,0,-2,0
7052,189573,-22,1,31,-17,-10,6783,7349,183319,176663,186214,1,8143,-8,2,-15,188697,244398,7643,7108,6,192758
2829,26057,-22,2,31,-17,-10,4606,24083,66461,2365,61646,2,4304,-8,1,-19,4575,161359,35525,0,14,60400
7966,205939,-19,2,49,-17,-10,9744,9006,205615,249996,200904,3,7681,-8,1,-15,229716,238986,7551,8178,6,219482
6784,171502,-13,2,29,-5,-4,7187,6309,180017,154730,165368,1,6107,-4,2,-7,155907,166632,5745,6097,14,178674
1444,77980,-19,2,39,-17,-10,3042,2064,65746,79734,69843,3,2237,-8,1,-15,81211,82829,2274,2477,6,57940
0,19860,-13,1,30,-17,-10,1391,1642,17141,20431,20277,2,0,-4,2,-15,21608,30322,1742,10684,14,24901
716,18611,-19,1,25,-17,-10,1644,1331,19732,17211,18882,2,624,-8,2,-15,18334,19368,1187,582,6,16265
0,7610,-13,2,28,-17,-10,1257,1172,9043,5104,7276,1,1286,-8,1,-15,5945,10833,434,437,14,8905
0,49101,-19,1,45,-17,-10,2012,1817,45883,49091,45046,1,4137,-8,1,-15,52015,83217,1616,8545,6,60403
878,11930,-13,1,37,-17,-4,2706,0,12699,10482,12795,2,458,-8,1,-7,11642,18960,1202,440,6,13695
925,48184,-19,2,25,-17,-10,2018,5065,25792,53693,25747,2,1038,-8,2,-15,55413,56716,1862,1498,6,28396
2239,0,-25,1,49,-29,-16,0,0,47,0,0,2,45,-12,1,-23,0,190206,0,0,-2,0
2898,8675,-25,1,49,-29,-16,7610,10285,2872,5830,2933,2,2665,-12,1,-23,8485,327035,2971,2805,-2,2828
0,0,-22,2,27,-29,-16,0,0,0,1809,0,1,0,-12,1,-19,0,196165,0,0,-2,0
893,52116,-19,2,55,-17,-10,1823,2290,16648,49330,19550,2,621,-8,1,-15,51294,51861,808,675,6,16229
1269,409,-22,2,24,-23,-13,0,421,24301,5548,27437,3,0,-8,2,-7,627,38441,26306,0,6,2356
2140,1997,-25,2,59,-29,-16,1193,2128,861,940,832,3,791,-12,1,-23,1207,261759,779,1267,-2,1261
1891,3288,-19,1,26,-23,-10,1879,2037,31103,1729,40532,1,490,-8,2,-15,3590,101454,45064,2177,6,18957
375,788,-19,1,37,-23,-13,4766,782,0,104255,389,1,0,-10,1,-15,103210,203918,403,546,2,543
3788,105191,-13,2,35,-5,-10,4675,7822,96976,98403,93869,2,2,-4,1,-15,93783,99905,3994,3912,6,96433
3379,-472,-22,2,32,-29,-16,739,0,3808,16696,-529,1,4330,-12,2,-19,751,266234,0,0,-2,2
2090,16157,-19,2,29,-17,-4,2859,2,20800,17809,24390,1,2047,-8,1,-15,18305,159812,4474,1520,6,17088
3000,6801,-25,1,42,-17,-10,4382,3140,9064,966,9391,2,0,-4,1,-19,4147,50706,4902,3263,6,12114
1070,37159,-19,2,34,-5,-4,3660,1655,32582,39585,34867,3,0,-4,1,-15,40790,29323,1062,1035,6,30029
2952,1287,-16,2,24,-23,-13,10090,1179,1127,-48,0,1,1134,-10,2,-19,9262,484433,0,5515,6,6296
0,19751,-19,1,22,-17,-10,21430,2010,18748,19502,21428,2,470,-8,2,-19,19793,20460,800,1116,6,15630
0,0,-25,2,39,-29,-16,0,0,0,0,0,2,0,-12,1,-23,0,233291,0,1373,-2,1278
8384,1745,-22,2,36,-23,-13,1322,1622,38887,363,15209,2,33726,-10,1,-19,1361,206094,15112,428,2,375
308,3364,-19,2,25,-17,-13,222,5177,8146,8682,6230,1,3094,-8,2,-19,241,9214,3142,379,6,9704
4020,83251,-19,2,36,-17,-10,58222,27533,79337,47169,72960,1,4565,-8,2,-15,94576,331840,2379,5126,6,48499
3093,80994,-19,2,66,-17,-10,4079,3591,80301,80380,84600,3,3323,-8,1,-15,78414,83995,2993,3024,6,80010
998,9354,-19,1,55,-17,-10,1310,1288,9805,35553,8850,2,1417,-8,2,-15,11674,20038,1507,1736,6,11809
3331,33717,-19,2,34,-17,-10,3089,2112,35099,30989,33619,2,3868,-8,1,-15,30776,53590,2843,3072,6,39486
2987,72156,-13,1,40,-5,-4,2540,0,82455,69013,70723,2,2308,-4,1,-7,76503,104796,6169,3023,14,69747
0,23277,-13,2,31,-5,-4,1821,1452,22541,22425,22574,2,957,-4,1,-7,21781,55804,933,1020,14,22352
173,0,-25,2,57,-29,-16,249,0,0,437,0,1,0,-12,2,-23,243,378728,0,2500,-2,2717
0,79610,-19,2,34,-17,-10,3862,2864,60731,87863,76974,2,1474,-8,1,-15,83406,297293,3653,1503,6,15332
1722,8305,-22,1,35,-23,-13,827,7736,-8,991,-8,2,0,-12,1,-19,775,218785,0,0,-2,-9
1051,23546,-19,1,32,-17,-10,1978,1880,26652,20608,24091,2,1028,-8,2,-15,23349,31001,2042,1057,6,15207
187,10295,-19,2,31,-17,-10,1230,1055,9729,20502,10929,2,510,-8,2,-15,9821,66209,494,427,6,10377
12978,6171,-25,2,47,-29,-16,6187,6949,912,14048,8844,3,928,-12,1,-23,7290,364570,8561,16912,-2,17635
0,1097,-16,1,34,-17,-13,0,3105,-29,-1797,1048,1,0,-8,2,-23,-1850,196459,0,0,-2,-3666
1870,18391,-25,1,31,-29,-16,30099,15704,11875,7808,7877,1,12490,-12,2,-23,32298,314677,8707,4593,-2,3998
2560,72526,-19,2,38,-17,-10,2990,2465,76411,67486,72430,1,2947,-8,1,-15,70870,101823,2971,3477,6,79648
891,11180,-25,2,31,-29,-16,9175,10108,140,5216,18028,2,151,-12,1,-23,10519,195068,17603,4708,-2,4811
7123,48322,-19,1,29,-17,-10,9837,10131,52819,29128,50380,1,10033,-8,2,-15,37437,153040,10459,6980,6,64611
5693,200175,-19,2,54,-17,-10,8421,9074,147540,220337,150456,3,5950,-8,1,-15,192622,212310,5908,5853,6,146338
0,19867,-13,2,22,-5,-4,0,2509,21298,19276,17065,2,2741,-4,2,-7,17876,91842,0,841,14,23084
1705,3135,-19,2,26,-23,-10,1056,1038,-2035,9740,1483,2,0,-10,1,-15,6979,55559,1683,6088,2,2536
3032,47058,-19,1,50,-17,-10,2036,3208,17574,52670,38082,3,1896,-8,1,-15,43962,44952,4225,2763,6,30651
1582,31211,-13,1,29,-5,-10,1662,3062,31592,26244,30000,2,2396,-4,2,-15,28840,32187,0,0,14,26337
1221,56736,-19,1,37,-5,-10,3356,5099,51823,91586,50045,1,213,-8,2,-15,88097,82167,0,21,6,50313
5141,9767,-22,2,24,-17,-10,13910,1163,6217,6826,5968,1,0,-8,2,-19,14170,19517,1018,137,6,6103
753,14438,-19,2,51,-17,-10,1427,1576,14626,12263,14894,3,607,-8,1,-15,13216,52287,1205,590,6,15255
548,2582,-22,1,39,-23,-13,1066,2914,10504,2101,22411,1,10720,-10,2,-19,802,184471,21074,346,2,291
21198,34971,-22,2,45,-23,-13,26810,34453,16660,14953,45521,3,16622,-10,2,-19,26335,338775,45412,5860,2,6135
1906,43386,-19,2,43,-17,-10,2055,1936,42239,37658,41086,2,3077,-8,1,-15,39624,103613,1766,0,14,45584
4101,109849,-19,1,28,-17,-10,4021,4010,113513,111806,114996,2,4502,-8,2,-15,110433,111846,4513,4865,6,122047
6678,-594,-16,2,32,-23,-13,41027,0,516,-239,130250,1,575,-10,1,-19,42526,291490,145151,515,2,530
0,9914,-19,1,47,-17,-10,1181,1018,8050,8821,9624,3,165,-8,2,-15,9327,9146,196,0,6,0
997,43077,-22,1,25,-17,-10,2097,2129,17942,49071,41377,1,929,-8,2,-15,46697,51153,2094,969,6,19658
1022,253282,-19,2,30,-17,-10,7306,50154,87742,218599,142309,5,8562,-8,2,-15,189197,473224,6462,0,6,0
5014,92030,-19,2,32,-17,-10,5806,5947,94707,86677,88161,1,3792,-8,1,-15,88004,269857,3973,3761,6,92519
1192,63296,-13,1,27,-5,-4,2924,2900,63331,62519,121623,2,2232,-8,2,-7,61765,56220,0,1737,6,54064
20334,60737,-16,2,30,-17,-10,3,9876,52910,80918,60965,3,20000,-8,2,-7,56230,410950,10686,5464,6,48085
0,0,-16,2,28,-29,-16,0,0,0,0,0,2,0,-12,1,-23,0,86197,0,0,-2,0
0,0,-16,2,30,-29,-16,0,0,0,0,0,2,0,-12,2,-23,0,18847,0,0,-2,0
69491,95686,-22,2,43,-23,-13,16,128026,55229,3167,34211,3,57694,-10,1,-19,-26611,188745,41585,9788,6,43907
0,3681,-22,2,52,-29,-16,5146,3700,2372,20168,2776,2,2283,-12,1,-19,4961,241667,3063,0,-2,-120
2924,49283,-22,2,49,-17,-13,1403,45319,26663,6374,56975,3,918,-8,2,-19,1334,126576,10291,3110,6,28704
518,18506,-19,2,50,-17,-4,1685,1573,17290,17890,19193,3,987,-8,2,-15,20941,29160,1627,657,6,16585
0,202188,-13,1,41,-17,-10,153912,7745,84154,59837,141352,5,4984,-8,2,-15,220121,197213,5470,0,6,0
0,18548,-13,1,42,-5,-4,3017,0,18608,13503,18013,2,0,-4,2,-7,17516,28844,2373,1493,14,19575
0,0,-25,2,35,-29,-16,0,0,2286,0,404,2,2352,-12,2,-23,0,195148,418,10,-2,-10
0,-31,-25,2,27,-29,-16,0,0,3378,4311,3904,1,3430,-12,2,-23,-28,468202,4278,863,2,865
0,884,-16,2,27,-23,-13,0,1013,0,0,0,2,0,-12,2,-23,0,177140,0,0,-2,0
699,14857,-19,1,24,-17,-10,2109,1524,15474,50869,18938,3,711,-8,2,-15,26884,46308,835,672,6,16223
0,0,-22,2,25,-29,-4,0,0,0,714,0,2,0,-12,2,-7,752,77623,0,0,-2,0
4989,115028,-19,1,43,-17,-10,4199,4697,119458,133536,127629,2,4286,-8,1,-15,128165,136526,6354,4493,6,128061
0,0,-16,2,44,-29,-16,0,0,0,0,0,3,0,-12,1,-23,0,168176,0,0,-2,0
0,0,-13,2,32,-29,-13,179,0,0,99,0,1,0,-12,2,-19,155,280889,0,0,-2,0
0,34451,-19,1,48,-5,-10,1955,5950,37403,27828,35038,2,2141,-8,3,-15,28115,66860,0,2569,6,35224
0,4867,-22,2,29,-23,-13,0,5046,3660,3733,468,1,3928,-10,2,-19,-8,250315,467,1296,2,1432
0,6999,-19,1,36,-17,-10,1136,2093,3461,12052,12032,2,136,-8,1,-15,9161,19537,1057,45,6,2361
3162,103732,-19,2,31,-17,-10,4687,3849,89129,110241,90525,2,3632,-8,3,-15,113820,135623,3279,3614,6,98962
7936,1027,-19,2,28,-17,-13,1524,1050,7623,48834,24144,2,5094,-8,2,-15,22883,52259,25364,29396,2,29857
4523,9077,-22,2,27,-23,-13,58,8021,7321,10410,3737,1,8561,-10,1,-7,6248,83001,3561,11061,2,9587
0,0,-16,2,47,-29,-4,0,0,0,5180,0,2,0,-12,1,-7,2768,28474,0,0,-2,0
0,15232,-25,1,70,-29,-16,190,16172,7796,1228,3497,1,8641,-12,1,-23,189,509452,3208,0,-2,-2
5476,97051,-19,2,31,-17,-10,7769,4715,61449,130475,65969,1,5147,-8,2,-15,123348,123152,4893,0,14,59132
3081,91489,-13,1,30,7,2,5070,6217,96509,89758,94866,2,0,-2,2,1,98125,107408,0,4233,14,99329
3327,84061,-19,2,32,-5,-4,9387,4614,94255,80767,91474,3,3106,-4,1,-15,83024,278009,3289,0,14,86272
0,0,-22,2,27,-29,-16,0,0,0,3743,0,1,0,-12,2,-19,0,136968,0,0,-2,0
8334,175926,-19,2,29,-17,-10,7137,5900,184391,200396,171650,2,7090,-8,2,-15,177608,192091,6847,7183,6,178234
19620,383027,-13,2,34,-17,-4,14334,29,266445,349967,303239,2,9602,-8,2,-7,397902,338602,12268,7375,6,200218
896,46573,-19,2,21,-17,-10,2143,2020,14515,46541,46997,2,1118,-8,1,-15,48622,49560,1876,673,6,16616
